mrl_key,processor,mr,mr_ln_no,jcn,techwrt,nomenclature,cog,fsc,niin,part_no,qty,ui,market_research_up,market_research_ep,avail_typ,request_date,rdd,pri,swilin,hull_or_shop,suggested_source,mfg_cage,apl,nha_equipment_system,nha_model,nha_serial,techmanual,dwg_pc,requestor_remarks,gss_avail,nsn,gss_qty_avail,gss_aac,gss_avail_date,gss_notes,qty2,gss_up,gss_ep,sourcing_analyst,source,part_no2,nomenclature,date_received,validity,lead_time,quote_notes,qty3,quote_ui,up2,ep2,source2,part_no3,nomenclature2,date_received2,validity2,lead_time2,quote_notes2,qty4,quote_ui2,up3,ep3,source3,part_no4,nomenclature3,date_received3,validity3,lead_time3,quote_notes3,qty5,quote_ui3,up4,ep4,source4,part_no5,nomenclature4,date_received4,validity4,lead_time4,quote_notes4,qty6,quote_ui4,up5,ep5,source5,part_no6,nomenclature5,date_received5,validity6,lead_time5,quote_notes5,qty7,quote_ui5,up6,ep6,source6,part_no7,nomenclature6,date_received6,validity7,lead_time6,quote_notes6,qty8,quote_ui6,up7,ep7,quotes_received2,selected_source,selected_part_no,selected_nomenclature,selected_qty,quoted_ui,lowest_up,lowest_ep,quote_notes7,lowest_count,tech_edit_id,pa_submission_date,analyst_pa_remarks,reqnum,awarded_source,awarded_part_no,awarded_nomenclature,awarded_qty,awarded_unit_of_issue,awarded_up,awared_ep,pri_change_2,purchasing_analyst2,purchased_vendor,purchased_part_no,purchased_nomenclature,purchased_qty,purchased_unit_of_issue,up8,ep8,diff_up,diff_ep,do_folder,jin,order_date,reqnum_rb,award_date,order_id,suffix,order_ln_no,edd_to_ches,rec_vse_dt,lot_id,triwall,status,shipdoc_tcn,vse_ship_no,booking,vessel,container,sail_dt,edd_to_egypt,egypt_lsc_arr_dt,analyst_remarks,source_name,ERRORS,original_line
MR20145-EG2891,nan,MR20145-EG,2891,684-0001967,K19HHB2775,"GREASE,GENERAL PURPOSE",nan,nan,nan,MIL-G-24139,1,EA,nan,0.0,nan,NaT,NaT,4,684-59320-001,684.0,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,AEROBASE GROUP,MIL-G-24139,nan,44816.0,44846.0,150-175 DAY,nan,1.0,nan,625.0,625.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,AEROBASE GROUP,nan,nan,nan,nan,625,625,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3579,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,170
MR20145-EG2892,nan,MR20145-EG,2892,684-0154,K19MTFM0002,INSULATING COMPOUND,nan,nan,nan,MIL-I-3064,8,EA,nan,0.0,nan,NaT,NaT,4,684-58200-001,684.0,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3580,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,171
MR20145-EG2893,nan,MR20145-EG,2893,684-0089,K19SHFM0019,"Insulation Sleeving, Thermal, Plastic Foam, 3.125"" ID, 2 1/2"" IPS x 3/4"" Thick x 72"" Length",nan,nan,nan,MIL-P-15280,1,EA,nan,0.0,nan,NaT,NaT,4,684-50811-001,684.0,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3581,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,172
MR20145-EG2894,nan,MR20145-EG,2894,684-0231,K19YBB0579,"PIPE, 1"", CUNI, 90-10, SEAMLESS, MIL-T-16420, Type I, Grade 1, Class 200",nan,nan,nan,MIL-T-16420,2,EA,nan,0.0,nan,NaT,NaT,4,684-52411-001,684.0,W & O Supply Inc,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,W&O Supply,710200.200,nan,44813.0,nan,nan,nan,10.0,nan,12.2,122.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,W&O Supply,nan,nan,nan,nan,12.2,122,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3582,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,173
MR20145-EG2895,nan,MR20145-EG,2895,684-0232,K19YBB0586,"PIPE, 1"", CUNI, 90-10, SEAMLESS, MIL-T-16420, Type I, Grade 1, Class 200",nan,nan,nan,MIL-T-16420,1,EA,nan,0.0,nan,NaT,NaT,4,684-52411-006,684.0,W & O Supply Inc,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,W&O Supply,710200.200,nan,44813.0,nan,nan,nan,10.0,nan,12.2,122.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,W&O Supply,nan,nan,nan,nan,12.2,122,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3583,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,174
MR20145-EG2896,nan,MR20145-EG,2896,684-0233,K19YBB0583,"PIPE, 1"", CUNI, 90-10, SEAMLESS, MIL-T-16420, Type I, Grade 1, Class 200",nan,nan,nan,MIL-T-16420,2,EA,nan,0.0,nan,NaT,NaT,4,684-52411-002,684.0,W & O Supply Inc,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,W&O Supply,710200.200,nan,44813.0,nan,nan,nan,10.0,nan,12.2,122.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,W&O Supply,nan,nan,nan,nan,12.2,122,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3584,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,175
MR20145-EG2897,nan,MR20145-EG,2897,684-0236,K19YBFM0006,"PIPE, 3/4"", CUNI 90-10, CLASS 200.",nan,nan,nan,MIL-T-16420,2,EA,nan,0.0,nan,NaT,NaT,4,684-52811-002,684.0,W & O Supply Inc,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,W&O Supply,710200.150,nan,44813.0,nan,nan,nan,10.0,nan,9.7,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,W&O Supply,nan,nan,nan,nan,9.6999999999999993,97,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3585,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,176
MR20145-EG2901,nan,MR20145-EG,2901,684-0001967,K19HHB2774,"Universal Joints, steel, 5/8"" Rigid Rod",nan,nan,nan,12115-104,8,EA,nan,0.0,nan,NaT,NaT,4,684-59320-001,684.0,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3589,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,177
MR20145-EG2902,nan,MR20145-EG,2902,CSM5001227,Blank,"VALVE, TOILET COIL",nan,nan,nan,SP-SEA10054,10,EA,nan,0.0,nan,NaT,NaT,6,nan,nan,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,6,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3590,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,178
MR20145-EG2907,nan,MR20145-EG,2907,682-0001775,K19MTB3878,WIND SENSING UNIT,7R,5895.0,15325726.0,81164/0200.00,1,EA,nan,0.0,nan,NaT,NaT,5,nan,nan,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,AEROBASE GROUP,NSN: 5895-01-532-5726,nan,44816.0,44846.0,38-40 WEEKS,nan,1.0,nan,95000.0,95000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,AEROBASE GROUP,nan,nan,nan,nan,95000,95000,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3591,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,179
MR20145-EG2908,nan,MR20145-EG,2908,684-0001895,K19ABB1908,Hub seal,nan,nan,nan,W011001-007,1,EA,nan,0.0,nan,NaT,NaT,4,684-58211-001,684.0,DINGS CO,17904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3592,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,180
MR20145-EG2909,nan,MR20145-EG,2909,684-0001895,K19ABB1912,cover screw gasket,nan,nan,nan,W011002-005,1,EA,nan,0.0,nan,NaT,NaT,4,684-58211-001,684.0,DINGS CO,17904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3593,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,181
MR20145-EG2913,nan,MR20145-EG,2913,682-0002167,K19MTB3676,"CONTROL CONSOLE, Model LOP-ECS",nan,nan,nan,X00E50201734/S0002,1,EA,nan,0.0,nan,NaT,NaT,5,nan,nan,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3211,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,182
MR20204-EG-22,Addt'l FMC Material,MR20204-EG,22,682-0407,EGLP21MK00155,Lever,-,nan,nan,03402615111,1,EA,86.0,86.0,DPMA,2022-04-09,2022-06-10,1,682-86410-001,682.0,Delta Plus Marine,NIC,NIC,NIC,NIC,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,GSS,5815005949001.0,nan,732.0,nan,nan,nan,1.0,EA,24.73,24.73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,GSS,5815005949001.0,nan,2.0,EA,844.34,24.73,0.0,4,Tech Edit: 1147,nan,nan,RP18858-23,Like Item,0.0,nan,1.0,0.0,24.73,24.73,1,"Keith L - (Sperated, V2X LA team)",nan,nan,nan,nan,nan,nan,0,-24.73,-24.73,0.0,EGLP21MK00155,2024-01-08 00:00:00,CANX,nan,CANX,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,CANX: PER Customer,Purchasing 23F5000 MRL (Final 041123).xlsb,part_no6: 5815005949001.0; selected_part_no: 5815005949001.0,183
MR20204-EG-23,Addt'l FMC Material,MR20204-EG,23,682-0407,EGLP21MK00156,Fork,-,nan,nan,03402615112,1,EA,50.0,50.0,DPMA,2022-04-09,2022-06-10,1,682-86410-001,682.0,Delta Plus Marine,NIC,NIC,NIC,NIC,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,GSS,2520003527796.0,nan,732.0,nan,nan,nan,1.0,EA,118.34,118.34,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,GSS,2520003527796.0,nan,1.0,EA,24.73,118.34,0.0,4,Tech Edit: 1148,nan,nan,RP18858-23,Like Item,0.0,nan,1.0,0.0,118.34,118.34,1,"Keith L - (Sperated, V2X LA team)",nan,nan,nan,nan,nan,nan,0,-118.34,-118.34,0.0,EGLP21MK00156,nan,CANX,nan,CANX,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,CANX: PER Customer,Purchasing 23F5000 MRL (Final 041123).xlsb,part_no6: 2520003527796.0; selected_part_no: 2520003527796.0,184
MR20204-EG-24,Addt'l FMC Material,MR20204-EG,24,682-0407,EGLP21MK00157,Fork,-,nan,nan,3402615143,1,EA,158.0,158.0,DPMA,2022-04-09,2022-06-10,1,682-86410-001,682.0,Delta Plus Marine,NIC,NIC,NIC,NIC,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,GSS,2520003527796.0,nan,732.0,nan,nan,nan,1.0,EA,118.34,118.34,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,GSS,2520003527796.0,nan,1.0,EA,118.34,118.34,0.0,4,Tech Edit: 1149,nan,nan,RP18858-23,Like Item,0.0,nan,1.0,0.0,118.34,118.34,1,"Keith L - (Sperated, V2X LA team)",nan,nan,nan,nan,nan,nan,0,-118.34,-118.34,0.0,EGLP21MK00157,nan,CANX,nan,CANX,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,CANX: PER Customer,Purchasing 23F5000 MRL (Final 041123).xlsb,part_no6: 2520003527796.0; selected_part_no: 2520003527796.0,185
MR20204-EG-25,Addt'l FMC Material,MR20204-EG,25,682-0407,EGLP21MK00158,Gear,-,nan,nan,03402615145,1,EA,132.0,132.0,DPMA,2022-04-09,2022-06-10,1,682-86410-001,682.0,Delta Plus Marine,NIC,NIC,NIC,NIC,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,GSS,1265003200400.0,nan,732.0,nan,nan,nan,1.0,EA,69.19,69.19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,GSS,1265003200400.0,nan,1.0,EA,118.34,69.19,0.0,4,Tech Edit: 1150,nan,nan,RP18858-23,Like Item,0.0,nan,1.0,0.0,69.19,69.19,1,"Keith L - (Sperated, V2X LA team)",nan,nan,nan,nan,nan,nan,0,-69.19,-69.19,0.0,EGLP21MK00158,nan,CANX,nan,CANX,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,CANX: PER Customer,Purchasing 23F5000 MRL (Final 041123).xlsb,part_no6: 1265003200400.0; selected_part_no: 1265003200400.0,186
MR20204-EG-26,Addt'l FMC Material,MR20204-EG,26,682-0407,EGLP21MK00159,Spring Pin ,-,nan,nan,GB79-86/5x26,6,EA,6.4,38.400000000000006,DPMA,2022-04-09,2022-06-10,1,682-86410-001,682.0,Delta Plus Marine,NIC,NIC,NIC,NIC,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,GSS,5315012768405.0,nan,732.0,nan,nan,nan,1.0,EA,43.83,43.83,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,GSS,5315012768405.0,nan,1.0,EA,69.19,262.98,0.0,4,Tech Edit: 1151,nan,nan,RP18858-23,Like Item,0.0,nan,1.0,0.0,43.83,43.83,1,"Keith L - (Sperated, V2X LA team)",nan,nan,nan,nan,nan,nan,0,-43.83,-43.83,0.0,EGLP21MK00159,nan,CANX,nan,CANX,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,CANX: PER Customer,Purchasing 23F5000 MRL (Final 041123).xlsb,part_no6: 5315012768405.0; selected_part_no: 5315012768405.0,187
MR20204-EG-27,Addt'l FMC Material,MR20204-EG,27,682-0407,EGLP21MK00160,Lever,-,nan,nan,03402615150,1,EA,100.0,100.0,DPMA,2022-04-09,2022-06-10,1,682-86410-001,682.0,Delta Plus Marine,NIC,NIC,NIC,NIC,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,GSS,5815005949001.0,nan,732.0,nan,nan,nan,1.0,EA,24.73,24.73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,GSS,5815005949001.0,nan,6.0,EA,43.83,24.73,0.0,4,Tech Edit: 1152,nan,nan,RP18858-23,Like Item,0.0,nan,1.0,0.0,24.73,24.73,1,"Keith L - (Sperated, V2X LA team)",nan,nan,nan,nan,nan,nan,0,-24.73,-24.73,0.0,EGLP21MK00160,nan,CANX,nan,CANX,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,CANX: PER Customer,Purchasing 23F5000 MRL (Final 041123).xlsb,part_no6: 5815005949001.0; selected_part_no: 5815005949001.0,188
